deity_tradition,corpus_id,slip_number,original_slip_label,poem_text,edition,edition_id,edition_date_period,source_locator,transcription_status,notes
觀音（living-tradition mapping）,guanyin,81,第081籤,庭前葉落暮秋時 行客奔程勢若飛 謝得天公輕&#30528;力 順風相送寶船歸,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第081籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,82,第082籤,炎炎烈火焰燒天 焰裡還生一朵蓮 到底永成根不壞 依然枝葉色新鮮,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第082籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,83,第083籤,譬若初三四五蟾 半無半有未完全 須教十五良宵夜 到處清光到處圓,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第083籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,84,第084籤,因名喪德不和同 切忌忙中變作凶 醉後不知何處去 青松影裡睡矇矓,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第084籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,85,第085籤,重開山後藏前事 萬寶園中可再團 醉詠新詩添逸興 貴人引接上雲衢,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第085籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,86,第086籤,春來花發映陽臺 萬里舟行進寶來 躍過禹門三級浪 恰如平地一聲雷,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第086籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,87,第087籤,人行半嶺日啣山 峻險巉巖未可攀 仰望上天垂護佑 此身猶在太虛間,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第087籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,88,第088籤,木雕一虎在山林 遠望威容意不禁 縱說不妨終可謂 此身如入大江心,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第088籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,89,第089籤,出入營謀大吉昌 無瑕玉在石中藏 如今幸得高人指 獲寶從心喜不常,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第089籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,90,第090籤,忽朝一信天下墀 寶貝船裝滿載歸 若問前程成底事 始終應得貴人提,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第090籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,91,第091籤,好把愁眉須展開 大才大用薦將來 一條大路平如掌 凡有施為總稱懷,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第091籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,92,第092籤,經商得利稱心懷 福祿榮華倍獲財 若問進身謀望事 秀才一舉狀元回,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第092籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,93,第093籤,鸞鳳翎毛雨壓垂 此時應被雀輕欺 忽朝一日雲霄霽 依舊還教振羽衣,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第093籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,94,第094籤,小人君子別賢愚 事有差訛合是非 琴遇知音當鼓操 爭如定靜得便宜,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第094籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,95,第095籤,事業功勳暮與朝 榮華物態不勝饒 報君記取金雞&#39722; 福祿聲名價自超,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第095籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,96,第096籤,巍巍寶塔不尋常 八面玲瓏盡放光 勸汝志心勤頂禮 天龍擁護降千祥,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第096籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,97,第097籤,園林月色搖&#30094;影 恍若鋪成滿地瓊 幾度兒童來收拾 豈知收拾總無成,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第097籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,98,第098籤,經商出入事遲疑 恐惹閒愁與是非 如鳥飛投羅網陷 相看能有幾人知,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第098籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,99,第099籤,等閑騎馬&#30528;鞭來 半有憂危半有財 似火方燒頭上屋 天教一雨蕩殃災,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第099籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,100,第100籤,欲就東兮欲就西 逢人說事轉痴迷 登山不見神仙面 莫若歸休更勿提,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第100籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
